1,0.4995,0.5
2,0.4990005,0.5
3,0.4985014995,0.5
4,0.4980029980005,0.5
5,0.4975049950024995,0.5
1,0.5069974900074969,0.5
2,0.5064904925174895,0.5
3,0.505984002024972,0.5
4,0.505478018022947,0.5
5,0.5049725400049241,0.5
6,0.5044675674649192,0.5
7,0.5039630998974542,0.5
8,0.5034591367975568,0.5
9,0.5029556776607592,0.5
10,0.5024527219830984,0.5
11,0.5019502692611153,0.5
12,0.5014483189918542,0.5
13,0.5009468706728623,0.5
14,0.5004459238021894,0.5
15,0.4999454778783872,0.5
16,0.4994455324005088,0.5
17,0.4989460868681083,0.5
18,0.4989455879220215,0.5
19,0.49844664233409947,0.5
20,0.49844614388745717,0.5
21,0.49844564544131326,0.5
22,0.49844514699566783,0.5
23,0.4979467018486722,0.5
24,0.4974487551468235,0.5
25,0.4974482576980684,0.5
26,0.4974477602498107,0.5
1,0.5069403124895608,0.5
2,0.5064333721770713,0.5
3,0.5059269388048943,0.5
4,0.5054210118660893,0.5
5,0.5049155908542232,0.5
6,0.504410675263369,0.5
7,0.5039062645881056,0.5
8,0.5034023583235175,0.5
9,0.5028989559651941,0.5
10,0.5028984530662381,0.5
11,0.5023955546131719,0.5
12,0.5023950522176173,0.5
13,0.5018926571653997,0.5
14,0.5013907645082343,0.5
15,0.500889373743726,0.5
1,0.5103784843699822,0.5
2,0.5098681058856123,0.5
3,0.5093582377797267,0.5
4,0.5088488795419469,0.5
5,0.508340030662405,0.5
6,0.5078316906317426,0.5
7,0.5073238589411109,0.5
8,0.5068165350821697,0.5
9,0.5063097185470875,0.5
10,0.5058034088285405,0.5
11,0.5052976054197119,0.5
12,0.5052971001221065,0.5
13,0.5052965948250064,0.5
14,0.5052960895284117,0.5
15,0.5052955842323221,0.5
16,0.5052950789367379,0.5
17,0.5052945736416589,0.5
18,0.5047892790680172,0.5
19,0.5042844897889491,0.5
20,0.5042839855044593,0.5
21,0.5042834812204738,0.5
22,0.5042829769369926,0.5
23,0.5037786939600557,0.5
24,0.5032749152660957,0.5
25,0.5027716403508296,0.5
26,0.5022688687104787,0.5
27,0.5017665998417682,0.5
28,0.5012648332419264,0.5
29,0.5007635684086844,0.5
30,0.5002628048402757,0.5
31,0.49976254203543546,0.5
32,0.49976204227289345,0.5
33,0.4992622802306206,0.5
